#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
IFNA17	JAK1	9606.ENSP00000411940	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.303	0.709
IFNA17	IFNAR2	9606.ENSP00000411940	9606.ENSP00000343957	0	0	0	0	0	0	0.900	0.479	0.945
IFNA17	TLR9	9606.ENSP00000411940	9606.ENSP00000353874	0	0	0	0	0	0	0	0.520	0.520
IFNA17	STAT1	9606.ENSP00000411940	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.504	0.793
IFNA17	IFNGR1	9606.ENSP00000411940	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.369	0.736
IFNA17	IFNA6	9606.ENSP00000411940	9606.ENSP00000369558	0	0	0	0.977	0.111	0.621	0.300	0.654	0.747
IFNA17	IFNB1	9606.ENSP00000411940	9606.ENSP00000369581	0	0	0	0.810	0.062	0	0.500	0.764	0.580
IFNA17	JAK2	9606.ENSP00000411940	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0.180	0.657
IFNA17	IRF9	9606.ENSP00000411940	9606.ENSP00000380073	0	0	0	0	0	0	0	0.536	0.536
IFNA17	IRF7	9606.ENSP00000411940	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.603	0.958
IFNA17	RELA	9606.ENSP00000411940	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0.170	0.653
IFNA17	IL6	9606.ENSP00000411940	9606.ENSP00000385675	0	0	0	0	0	0	0	0.503	0.503
IFNA17	IRAK4	9606.ENSP00000411940	9606.ENSP00000390651	0	0	0	0	0	0	0	0.433	0.433
IFNA17	TNF	9606.ENSP00000411940	9606.ENSP00000398698	0	0	0	0	0	0	0	0.506	0.506
IFNA17	MYD88	9606.ENSP00000411940	9606.ENSP00000401399	0	0	0	0	0	0	0	0.435	0.435
IFNA17	IFNA5	9606.ENSP00000411940	9606.ENSP00000484479	0	0	0	0.980	0.099	0.612	0	0.605	0.639
IFNA17	TYK2	9606.ENSP00000411940	9606.ENSP00000431885	0	0	0	0	0	0	0.600	0.323	0.717
IFNA17	IRF3	9606.ENSP00000411940	9606.ENSP00000471896	0	0	0	0	0	0	0.900	0.565	0.954
IFNA2	NFKB1	9606.ENSP00000369554	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0.221	0.675
IFNA2	IFNG	9606.ENSP00000369554	9606.ENSP00000229135	0	0	0	0	0	0	0	0.618	0.618
IFNA2	IL1B	9606.ENSP00000369554	9606.ENSP00000263341	0	0	0	0	0	0	0	0.526	0.526
IFNA2	IFNAR1	9606.ENSP00000369554	9606.ENSP00000270139	0	0	0	0	0	0.967	0.900	0.804	0.999
IFNA2	IFNGR2	9606.ENSP00000369554	9606.ENSP00000290219	0	0	0	0	0	0	0.600	0.357	0.731
IFNA2	TLR3	9606.ENSP00000369554	9606.ENSP00000296795	0	0	0	0	0	0	0	0.500	0.500
IFNA2	STAT2	9606.ENSP00000369554	9606.ENSP00000315768	0	0	0	0	0	0	0.600	0.537	0.806
IFNA2	SOCS3	9606.ENSP00000369554	9606.ENSP00000330341	0	0	0	0	0	0	0.600	0.251	0.687
IFNA2	PTPN11	9606.ENSP00000369554	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0.056	0.901
IFNA2	JAK1	9606.ENSP00000369554	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.421	0.758
IFNA2	IFNAR2	9606.ENSP00000369554	9606.ENSP00000343957	0	0	0	0	0	0.973	0.900	0.899	0.999
IFNA2	TLR9	9606.ENSP00000369554	9606.ENSP00000353874	0	0	0	0	0	0	0	0.545	0.545
IFNA2	STAT1	9606.ENSP00000369554	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.619	0.841
IFNA2	IFNGR1	9606.ENSP00000369554	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.390	0.745
IFNA2	LTA	9606.ENSP00000369554	9606.ENSP00000403495	0	0	0	0	0	0	0	0.404	0.404
IFNA2	MAVS	9606.ENSP00000369554	9606.ENSP00000401980	0	0	0	0	0	0	0	0.419	0.419
IFNA2	IRAK4	9606.ENSP00000369554	9606.ENSP00000390651	0	0	0	0	0	0	0	0.432	0.432
IFNA2	MYD88	9606.ENSP00000369554	9606.ENSP00000401399	0	0	0	0	0	0	0	0.433	0.433
IFNA2	OAS1	9606.ENSP00000369554	9606.ENSP00000388001	0	0	0	0	0	0	0	0.463	0.463
IFNA2	IRF9	9606.ENSP00000369554	9606.ENSP00000380073	0	0	0	0	0	0	0	0.535	0.535
IFNA2	TNF	9606.ENSP00000369554	9606.ENSP00000398698	0	0	0	0	0	0	0	0.560	0.560
IFNA2	IL6	9606.ENSP00000369554	9606.ENSP00000385675	0	0	0	0	0	0	0	0.572	0.572
IFNA2	IFNB1	9606.ENSP00000369554	9606.ENSP00000369581	0	0	0	0.813	0.062	0	0.500	0.764	0.579
IFNA2	RELA	9606.ENSP00000369554	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0.212	0.671
IFNA2	JAK2	9606.ENSP00000369554	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0.316	0.714
IFNA2	TYK2	9606.ENSP00000369554	9606.ENSP00000431885	0	0	0	0	0	0	0.600	0.398	0.748
IFNA2	IFNA4	9606.ENSP00000369554	9606.ENSP00000412897	0	0	0	0.978	0.083	0.684	0.300	0.703	0.782
IFNA2	IFNA5	9606.ENSP00000369554	9606.ENSP00000484479	0	0	0	0.980	0.070	0.776	0	0.654	0.785
IFNA2	IFNA6	9606.ENSP00000369554	9606.ENSP00000369558	0	0	0	0.979	0.171	0.677	0.300	0.683	0.799
IFNA2	IRF3	9606.ENSP00000369554	9606.ENSP00000471896	0	0	0	0	0	0	0.900	0.603	0.958
IFNA2	IRF7	9606.ENSP00000369554	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.633	0.961
IFNA21	NFKB1	9606.ENSP00000369574	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0.166	0.652
IFNA21	IFNG	9606.ENSP00000369574	9606.ENSP00000229135	0	0	0	0	0	0	0	0.605	0.605
IFNA21	IL1B	9606.ENSP00000369574	9606.ENSP00000263341	0	0	0	0	0	0	0	0.421	0.420
IFNA21	IFNAR1	9606.ENSP00000369574	9606.ENSP00000270139	0	0	0	0	0	0	0.900	0.596	0.957
IFNA21	IFNGR2	9606.ENSP00000369574	9606.ENSP00000290219	0	0	0	0	0	0	0.600	0.357	0.731
IFNA21	TLR3	9606.ENSP00000369574	9606.ENSP00000296795	0	0	0	0	0	0	0	0.451	0.451
IFNA21	STAT2	9606.ENSP00000369574	9606.ENSP00000315768	0	0	0	0	0	0	0.600	0.451	0.771
IFNA21	SOCS3	9606.ENSP00000369574	9606.ENSP00000330341	0	0	0	0	0	0	0.600	0.183	0.659
IFNA21	PTPN11	9606.ENSP00000369574	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0.046	0.900
IFNA21	JAK1	9606.ENSP00000369574	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.310	0.712
IFNA21	IFNAR2	9606.ENSP00000369574	9606.ENSP00000343957	0	0	0	0	0	0	0.900	0.481	0.945
IFNA21	TLR9	9606.ENSP00000369574	9606.ENSP00000353874	0	0	0	0	0	0	0	0.520	0.520
IFNA21	STAT1	9606.ENSP00000369574	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.517	0.798
IFNA21	IFNGR1	9606.ENSP00000369574	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.391	0.745
IFNA21	IFNA6	9606.ENSP00000369574	9606.ENSP00000369558	0	0	0	0.978	0.084	0.640	0.300	0.660	0.752
IFNA21	OAS1	9606.ENSP00000369574	9606.ENSP00000388001	0	0	0	0	0	0	0	0.404	0.404
IFNA21	IRAK4	9606.ENSP00000369574	9606.ENSP00000390651	0	0	0	0	0	0	0	0.434	0.434
IFNA21	MYD88	9606.ENSP00000369574	9606.ENSP00000401399	0	0	0	0	0	0	0	0.436	0.436
IFNA21	IL6	9606.ENSP00000369574	9606.ENSP00000385675	0	0	0	0	0	0	0	0.503	0.503
IFNA21	TNF	9606.ENSP00000369574	9606.ENSP00000398698	0	0	0	0	0	0	0	0.504	0.504
IFNA21	IRF9	9606.ENSP00000369574	9606.ENSP00000380073	0	0	0	0	0	0	0	0.537	0.537
IFNA21	IFNB1	9606.ENSP00000369574	9606.ENSP00000369581	0	0	0	0.794	0.062	0	0.500	0.764	0.586
IFNA21	IFNA4	9606.ENSP00000369574	9606.ENSP00000412897	0	0	0	0.983	0.110	0.477	0.300	0.681	0.649
IFNA21	RELA	9606.ENSP00000369574	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0.167	0.652
IFNA21	JAK2	9606.ENSP00000369574	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0.181	0.658
IFNA21	TYK2	9606.ENSP00000369574	9606.ENSP00000431885	0	0	0	0	0	0	0.600	0.324	0.718
IFNA21	IRF3	9606.ENSP00000369574	9606.ENSP00000471896	0	0	0	0	0	0	0.900	0.597	0.958
IFNA21	IRF7	9606.ENSP00000369574	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.612	0.959
IFNA4	NFKB1	9606.ENSP00000412897	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0	0.600
IFNA4	IFNA7	9606.ENSP00000412897	9606.ENSP00000239347	0	0	0	0.983	0.172	0.130	0.300	0.689	0.458
IFNA4	TICAM1	9606.ENSP00000412897	9606.ENSP00000248244	0	0	0	0	0	0	0	0.411	0.410
IFNA4	IFNAR1	9606.ENSP00000412897	9606.ENSP00000270139	0	0	0	0	0	0	0.900	0.492	0.947
IFNA4	IFNGR2	9606.ENSP00000412897	9606.ENSP00000290219	0	0	0	0	0	0	0.600	0.135	0.639
IFNA4	STAT2	9606.ENSP00000412897	9606.ENSP00000315768	0	0	0	0	0	0	0.600	0.360	0.733
IFNA4	SOCS3	9606.ENSP00000412897	9606.ENSP00000330341	0	0	0	0	0	0	0.600	0	0.600
IFNA4	PTPN11	9606.ENSP00000412897	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0	0.900
IFNA4	JAK1	9606.ENSP00000412897	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.136	0.639
IFNA4	IFNAR2	9606.ENSP00000412897	9606.ENSP00000343957	0	0	0	0	0	0	0.900	0.345	0.931
IFNA4	STAT1	9606.ENSP00000412897	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.375	0.739
IFNA4	IFNGR1	9606.ENSP00000412897	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.113	0.630
IFNA4	IFNA8	9606.ENSP00000412897	9606.ENSP00000369553	0	0	0	0.978	0.077	0.683	0.300	0.642	0.780
IFNA4	IFNA6	9606.ENSP00000412897	9606.ENSP00000369558	0	0	0	0.978	0.088	0.684	0.300	0.753	0.784
IFNA4	IFNB1	9606.ENSP00000412897	9606.ENSP00000369581	0	0	0	0.812	0.062	0	0.500	0.654	0.569
IFNA4	JAK2	9606.ENSP00000412897	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0	0.600
IFNA4	IRF7	9606.ENSP00000412897	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.557	0.953
IFNA4	RELA	9606.ENSP00000412897	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0.085	0.618
IFNA4	MAVS	9606.ENSP00000412897	9606.ENSP00000401980	0	0	0	0	0	0	0	0.433	0.433
IFNA4	TYK2	9606.ENSP00000412897	9606.ENSP00000431885	0	0	0	0	0	0	0.600	0.113	0.630
IFNA4	IFNA5	9606.ENSP00000412897	9606.ENSP00000484479	0	0	0	0.981	0.083	0.723	0	0.710	0.738
IFNA4	IRF3	9606.ENSP00000412897	9606.ENSP00000471896	0	0	0	0	0	0	0.900	0.522	0.950
IFNA5	NFKB1	9606.ENSP00000484479	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0.059	0.607
IFNA5	IFNAR1	9606.ENSP00000484479	9606.ENSP00000270139	0	0	0	0	0	0	0.600	0.514	0.797
IFNA5	IFNGR2	9606.ENSP00000484479	9606.ENSP00000290219	0	0	0	0	0	0	0.600	0.144	0.642
IFNA5	JAK1	9606.ENSP00000484479	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.149	0.645
IFNA5	IFNAR2	9606.ENSP00000484479	9606.ENSP00000343957	0	0	0	0	0	0.213	0.600	0.413	0.799
IFNA5	IFNGR1	9606.ENSP00000484479	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.240	0.683
IFNA5	IFNA6	9606.ENSP00000484479	9606.ENSP00000369558	0	0	0	0.980	0.083	0.748	0	0.383	0.760
IFNA5	JAK2	9606.ENSP00000484479	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0	0.600
IFNA5	IRF7	9606.ENSP00000484479	9606.ENSP00000380697	0	0	0	0	0	0	0.600	0.459	0.774
IFNA5	RELA	9606.ENSP00000484479	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0	0.600
IFNA5	IRF3	9606.ENSP00000484479	9606.ENSP00000471896	0	0	0	0	0	0	0.600	0.329	0.720
IFNA6	NFKB1	9606.ENSP00000369558	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0	0.600
IFNA6	TICAM1	9606.ENSP00000369558	9606.ENSP00000248244	0	0	0	0	0	0	0	0.437	0.437
IFNA6	IFNAR1	9606.ENSP00000369558	9606.ENSP00000270139	0	0	0	0	0	0	0.900	0.392	0.936
IFNA6	IFNGR2	9606.ENSP00000369558	9606.ENSP00000290219	0	0	0	0	0	0	0.600	0.071	0.612
IFNA6	STAT2	9606.ENSP00000369558	9606.ENSP00000315768	0	0	0	0	0	0	0.600	0.148	0.644
IFNA6	SOCS3	9606.ENSP00000369558	9606.ENSP00000330341	0	0	0	0	0	0	0.600	0.094	0.622
IFNA6	PTPN11	9606.ENSP00000369558	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0	0.900
IFNA6	JAK1	9606.ENSP00000369558	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.063	0.609
IFNA6	IFNAR2	9606.ENSP00000369558	9606.ENSP00000343957	0	0	0	0	0	0.270	0.900	0.294	0.943
IFNA6	STAT1	9606.ENSP00000369558	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.232	0.679
IFNA6	IFNGR1	9606.ENSP00000369558	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.180	0.657
IFNA6	MAVS	9606.ENSP00000369558	9606.ENSP00000401980	0	0	0	0	0	0	0	0.498	0.498
IFNA6	IFNB1	9606.ENSP00000369558	9606.ENSP00000369581	0	0	0	0.788	0.062	0	0.500	0.520	0.562
IFNA6	RELA	9606.ENSP00000369558	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0	0.600
IFNA6	JAK2	9606.ENSP00000369558	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0	0.600
IFNA6	TYK2	9606.ENSP00000369558	9606.ENSP00000431885	0	0	0	0	0	0	0.600	0.044	0.601
IFNA6	IRF3	9606.ENSP00000369558	9606.ENSP00000471896	0	0	0	0	0	0	0.900	0.311	0.928
IFNA6	IRF7	9606.ENSP00000369558	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.370	0.934
IFNA7	NFKB1	9606.ENSP00000239347	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0	0.600
IFNA7	IFNB1	9606.ENSP00000239347	9606.ENSP00000369581	0	0	0	0.808	0.062	0	0.500	0.392	0.545
IFNA7	JAK1	9606.ENSP00000239347	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0	0.600
IFNA7	RELA	9606.ENSP00000239347	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0	0.600
IFNA7	TYK2	9606.ENSP00000239347	9606.ENSP00000431885	0	0	0	0	0	0	0.600	0	0.600
IFNA7	SOCS3	9606.ENSP00000239347	9606.ENSP00000330341	0	0	0	0	0	0	0.600	0	0.600
IFNA7	JAK2	9606.ENSP00000239347	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0	0.600
IFNA7	STAT2	9606.ENSP00000239347	9606.ENSP00000315768	0	0	0	0	0	0	0.600	0.047	0.602
IFNA7	IFNGR2	9606.ENSP00000239347	9606.ENSP00000290219	0	0	0	0	0	0	0.600	0.054	0.605
IFNA7	STAT1	9606.ENSP00000239347	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.057	0.606
IFNA7	IFNGR1	9606.ENSP00000239347	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0.138	0.640
IFNA7	PTPN11	9606.ENSP00000239347	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0	0.900
IFNA7	IFNAR2	9606.ENSP00000239347	9606.ENSP00000343957	0	0	0	0	0	0	0.900	0.150	0.911
IFNA7	IRF3	9606.ENSP00000239347	9606.ENSP00000471896	0	0	0	0	0	0	0.900	0.198	0.916
IFNA7	IRF7	9606.ENSP00000239347	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.249	0.921
IFNA7	IFNAR1	9606.ENSP00000239347	9606.ENSP00000270139	0	0	0	0	0	0	0.900	0.258	0.922
IFNA8	NFKB1	9606.ENSP00000369553	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0	0.600
IFNA8	IFNAR1	9606.ENSP00000369553	9606.ENSP00000270139	0	0	0	0	0	0.270	0.900	0.450	0.956
IFNA8	IFNGR2	9606.ENSP00000369553	9606.ENSP00000290219	0	0	0	0	0	0	0.600	0	0.600
IFNA8	STAT2	9606.ENSP00000369553	9606.ENSP00000315768	0	0	0	0	0	0	0.600	0.088	0.619
IFNA8	SOCS3	9606.ENSP00000369553	9606.ENSP00000330341	0	0	0	0	0	0	0.600	0	0.600
IFNA8	PTPN11	9606.ENSP00000369553	9606.ENSP00000340944	0	0	0	0	0	0	0.900	0	0.900
IFNA8	JAK1	9606.ENSP00000369553	9606.ENSP00000343204	0	0	0	0	0	0	0.600	0.046	0.602
IFNA8	IFNAR2	9606.ENSP00000369553	9606.ENSP00000343957	0	0	0	0	0	0.463	0.900	0.294	0.958
IFNA8	STAT1	9606.ENSP00000369553	9606.ENSP00000354394	0	0	0	0	0	0	0.600	0.163	0.650
IFNA8	IFNGR1	9606.ENSP00000369553	9606.ENSP00000356713	0	0	0	0	0	0	0.600	0	0.600
IFNA8	IFNB1	9606.ENSP00000369553	9606.ENSP00000369581	0	0	0	0.783	0.062	0	0.500	0.426	0.553
IFNA8	JAK2	9606.ENSP00000369553	9606.ENSP00000371067	0	0	0	0	0	0	0.600	0	0.600
IFNA8	RELA	9606.ENSP00000369553	9606.ENSP00000384273	0	0	0	0	0	0	0.600	0	0.600
IFNA8	TYK2	9606.ENSP00000369553	9606.ENSP00000431885	0	0	0	0	0	0	0.600	0.073	0.613
IFNA8	IRF3	9606.ENSP00000369553	9606.ENSP00000471896	0	0	0	0	0	0	0.900	0.140	0.910
IFNA8	IRF7	9606.ENSP00000369553	9606.ENSP00000380697	0	0	0	0	0	0	0.900	0.189	0.915
IFNAR1	OAS3	9606.ENSP00000270139	9606.ENSP00000228928	0	0	0	0	0	0	0	0.408	0.408
IFNAR1	IFNG	9606.ENSP00000270139	9606.ENSP00000229135	0	0	0	0	0	0	0.800	0.770	0.952
IFNAR1	IL12B	9606.ENSP00000270139	9606.ENSP00000231228	0	0	0	0	0	0	0.600	0.067	0.610
IFNAR1	TRAF2	9606.ENSP00000270139	9606.ENSP00000247668	0	0	0	0	0	0	0	0.674	0.674
IFNAR1	TICAM1	9606.ENSP00000270139	9606.ENSP00000248244	0	0	0	0	0	0	0	0.556	0.556
IFNAR1	TLR2	9606.ENSP00000270139	9606.ENSP00000260010	0	0	0	0	0	0	0	0.531	0.531
IFNAR1	IL1B	9606.ENSP00000270139	9606.ENSP00000263341	0	0	0	0	0	0	0	0.572	0.572
IFNAR1	IRAK1	9606.ENSP00000270139	9606.ENSP00000358997	0	0	0	0	0.052	0.056	0	0.404	0.420
IFNAR1	SYK	9606.ENSP00000270139	9606.ENSP00000364907	0	0	0	0	0.062	0.056	0	0.419	0.441
IFNAR1	TRAF6	9606.ENSP00000270139	9606.ENSP00000433623	0	0	0	0	0	0	0	0.455	0.455
IFNAR1	TRAF3	9606.ENSP00000270139	9606.ENSP00000454207	0	0	0	0	0	0	0	0.459	0.459
IFNAR1	IKBKE	9606.ENSP00000270139	9606.ENSP00000464030	0	0	0	0	0	0.056	0	0.489	0.497
IFNAR1	OAS2	9606.ENSP00000270139	9606.ENSP00000342278	0	0	0	0	0	0	0	0.519	0.519
IFNAR1	TMEM173	9606.ENSP00000270139	9606.ENSP00000331288	0	0	0	0	0.062	0	0	0.524	0.534
IFNAR1	PIK3R1	9606.ENSP00000270139	9606.ENSP00000428056	0	0	0	0	0	0.270	0	0.456	0.586
IFNAR1	OAS1	9606.ENSP00000270139	9606.ENSP00000388001	0	0	0	0	0	0	0	0.617	0.617
IFNAR1	TNF	9606.ENSP00000270139	9606.ENSP00000398698	0	0	0	0	0	0	0	0.628	0.628
IFNAR1	IL12A	9606.ENSP00000270139	9606.ENSP00000303231	0	0	0	0	0	0	0.600	0.148	0.644
IFNAR1	RNASEL	9606.ENSP00000270139	9606.ENSP00000356530	0	0	0	0	0.062	0.056	0	0.634	0.647
IFNAR1	MB21D1	9606.ENSP00000270139	9606.ENSP00000359339	0	0	0	0	0	0	0	0.666	0.666
IFNAR1	MYD88	9606.ENSP00000270139	9606.ENSP00000401399	0	0	0	0	0.062	0	0	0.677	0.684
IFNAR1	TBK1	9606.ENSP00000270139	9606.ENSP00000329967	0	0	0	0	0.062	0.056	0	0.675	0.687
IFNAR1	TLR9	9606.ENSP00000270139	9606.ENSP00000353874	0	0	0	0	0	0	0	0.691	0.691
IFNAR1	TLR3	9606.ENSP00000270139	9606.ENSP00000296795	0	0	0	0	0	0	0	0.720	0.720
IFNAR1	MAVS	9606.ENSP00000270139	9606.ENSP00000401980	0	0	0	0	0	0	0	0.739	0.739
IFNAR1	IRF7	9606.ENSP00000270139	9606.ENSP00000380697	0	0	0	0	0	0	0	0.815	0.815
IFNAR1	IRF3	9606.ENSP00000270139	9606.ENSP00000471896	0	0	0	0	0	0	0	0.829	0.829
IFNAR1	IL6	9606.ENSP00000270139	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.611	0.838
IFNAR1	SOCS3	9606.ENSP00000270139	9606.ENSP00000330341	0	0	0	0	0.063	0	0.600	0.642	0.854
IFNAR1	IFNGR2	9606.ENSP00000270139	9606.ENSP00000290219	0	0	0	0.575	0.062	0	0.800	0.935	0.881
IFNAR1	JAK2	9606.ENSP00000270139	9606.ENSP00000371067	0	0	0	0	0.062	0.056	0.800	0.624	0.924
IFNAR1	PTPN11	9606.ENSP00000270139	9606.ENSP00000340944	0	0	0	0	0	0.213	0.900	0.277	0.938
IFNAR1	IFNGR1	9606.ENSP00000270139	9606.ENSP00000356713	0	0	0	0	0.062	0	0.800	0.891	0.978
IFNAR1	IRF9	9606.ENSP00000270139	9606.ENSP00000380073	0	0	0	0	0	0	0.900	0.894	0.989
IFNAR1	STAT1	9606.ENSP00000270139	9606.ENSP00000354394	0	0	0	0	0	0.345	0.900	0.984	0.998
IFNAR1	TYK2	9606.ENSP00000270139	9606.ENSP00000431885	0	0	0	0	0.062	0.972	0.900	0.990	0.999
IFNAR1	IFNAR2	9606.ENSP00000270139	9606.ENSP00000343957	0	0	0	0	0.072	0.944	0.900	0.989	0.999
IFNAR1	IFNB1	9606.ENSP00000270139	9606.ENSP00000369581	0	0	0	0	0	0.752	0.900	0.989	0.999
IFNAR1	STAT2	9606.ENSP00000270139	9606.ENSP00000315768	0	0	0	0	0.062	0.873	0.900	0.986	0.999
IFNAR1	JAK1	9606.ENSP00000270139	9606.ENSP00000343204	0	0	0	0	0	0.281	0.900	0.989	0.999
IFNAR2	IFNG	9606.ENSP00000343957	9606.ENSP00000229135	0	0	0	0	0	0	0.800	0.457	0.886
IFNAR2	IL12B	9606.ENSP00000343957	9606.ENSP00000231228	0	0	0	0	0	0	0.600	0.058	0.607
IFNAR2	IL1B	9606.ENSP00000343957	9606.ENSP00000263341	0	0	0	0	0.082	0	0	0.425	0.449
IFNAR2	IFNGR2	9606.ENSP00000343957	9606.ENSP00000290219	0	0	0	0	0.080	0	0.800	0.749	0.950
IFNAR2	TLR3	9606.ENSP00000343957	9606.ENSP00000296795	0	0	0	0	0	0	0	0.520	0.520
IFNAR2	IL12A	9606.ENSP00000343957	9606.ENSP00000303231	0	0	0	0	0	0	0.600	0	0.600
IFNAR2	STAT2	9606.ENSP00000343957	9606.ENSP00000315768	0	0	0	0	0.062	0.837	0.900	0.963	0.999
IFNAR2	TBK1	9606.ENSP00000343957	9606.ENSP00000329967	0	0	0	0	0	0	0	0.457	0.457
IFNAR2	SOCS3	9606.ENSP00000343957	9606.ENSP00000330341	0	0	0	0	0.062	0	0.600	0.394	0.752
IFNAR2	PTPN11	9606.ENSP00000343957	9606.ENSP00000340944	0	0	0	0	0.048	0	0.900	0.384	0.936
IFNAR2	OAS2	9606.ENSP00000343957	9606.ENSP00000342278	0	0	0	0	0.085	0	0	0.424	0.450
IFNAR2	JAK1	9606.ENSP00000343957	9606.ENSP00000343204	0	0	0	0	0	0.486	0.900	0.989	0.999
IFNAR2	MB21D1	9606.ENSP00000343957	9606.ENSP00000359339	0	0	0	0	0	0	0	0.408	0.408
IFNAR2	MYD88	9606.ENSP00000343957	9606.ENSP00000401399	0	0	0	0	0	0	0	0.459	0.459
IFNAR2	TLR9	9606.ENSP00000343957	9606.ENSP00000353874	0	0	0	0	0	0	0	0.468	0.468
IFNAR2	MAVS	9606.ENSP00000343957	9606.ENSP00000401980	0	0	0	0	0	0	0	0.506	0.506
IFNAR2	RNASEL	9606.ENSP00000343957	9606.ENSP00000356530	0	0	0	0	0	0	0	0.508	0.508
IFNAR2	OAS1	9606.ENSP00000343957	9606.ENSP00000388001	0	0	0	0	0.063	0	0	0.520	0.531
IFNAR2	TNF	9606.ENSP00000343957	9606.ENSP00000398698	0	0	0	0	0.085	0	0	0.580	0.600
IFNAR2	IRF7	9606.ENSP00000343957	9606.ENSP00000380697	0	0	0	0	0.062	0	0	0.612	0.620
IFNAR2	IRF3	9606.ENSP00000343957	9606.ENSP00000471896	0	0	0	0	0	0	0	0.696	0.696
IFNAR2	IL6	9606.ENSP00000343957	9606.ENSP00000385675	0	0	0	0	0	0	0.600	0.498	0.790
IFNAR2	JAK2	9606.ENSP00000343957	9606.ENSP00000371067	0	0	0	0	0	0	0.800	0.550	0.906
IFNAR2	IFNGR1	9606.ENSP00000343957	9606.ENSP00000356713	0	0	0	0	0.062	0	0.800	0.772	0.953
IFNAR2	IRF9	9606.ENSP00000343957	9606.ENSP00000380073	0	0	0	0	0.062	0.362	0.900	0.860	0.990
IFNAR2	STAT1	9606.ENSP00000343957	9606.ENSP00000354394	0	0	0	0	0.062	0.501	0.900	0.918	0.995
IFNAR2	IFNB1	9606.ENSP00000343957	9606.ENSP00000369581	0	0	0	0	0	0.270	0.900	0.986	0.998
IFNAR2	TYK2	9606.ENSP00000343957	9606.ENSP00000431885	0	0	0	0	0.062	0.213	0.900	0.988	0.999
IFNB1	TNFRSF1A	9606.ENSP00000369581	9606.ENSP00000162749	0	0	0	0	0	0	0	0.584	0.584
IFNB1	NFKBIA	9606.ENSP00000369581	9606.ENSP00000216797	0	0	0	0	0	0	0	0.659	0.659
IFNB1	NFKB1	9606.ENSP00000369581	9606.ENSP00000226574	0	0	0	0	0	0	0.600	0.442	0.767
IFNB1	OAS3	9606.ENSP00000369581	9606.ENSP00000228928	0	0	0	0	0.051	0	0	0.505	0.510
